query-id	corpus-id	score
seller-favorable warranty disclaimer clauses	899341d0b7	0
seller-favorable warranty disclaimer clauses	8cf3f2e93e	0
seller-favorable warranty disclaimer clauses	331872b908	0
seller-favorable warranty disclaimer clauses	f441e2cf46	0
seller-favorable warranty disclaimer clauses	d295a90b51	0
seller-favorable warranty disclaimer clauses	3e357f4fc3	0
seller-favorable warranty disclaimer clauses	7a48f5509d	0
seller-favorable warranty disclaimer clauses	d00eb657ac	0
seller-favorable warranty disclaimer clauses	7863577753	0
seller-favorable warranty disclaimer clauses	b9d640e24b	0
seller-favorable warranty disclaimer clauses	0012758249	0
seller-favorable warranty disclaimer clauses	fa57278a74	0
seller-favorable warranty disclaimer clauses	f6053e0abf	0
seller-favorable warranty disclaimer clauses	1f627e4584	0
seller-favorable warranty disclaimer clauses	e0cb23f233	0
seller-favorable warranty disclaimer clauses	21f81e9b9d	0
seller-favorable warranty disclaimer clauses	eac963c67f	0
seller-favorable warranty disclaimer clauses	ed47d74115	0
seller-favorable warranty disclaimer clauses	3401cf21fa	0
seller-favorable warranty disclaimer clauses	0527bbfbf3	0
seller-favorable warranty disclaimer clauses	e5b0b37f77	0
seller-favorable warranty disclaimer clauses	880b3c9ba8	0
seller-favorable warranty disclaimer clauses	205dca9304	0
seller-favorable warranty disclaimer clauses	5963bd4697	0
seller-favorable warranty disclaimer clauses	8216b2b77d	0
seller-favorable warranty disclaimer clauses	371640f666	0
seller-favorable warranty disclaimer clauses	2f5e34261d	0
seller-favorable warranty disclaimer clauses	8a2edd18df	0
seller-favorable warranty disclaimer clauses	8608036efd	0
seller-favorable warranty disclaimer clauses	e45fa60f05	0
seller-favorable warranty disclaimer clauses	103c64bcff	0
seller-favorable warranty disclaimer clauses	891a418a4e	0
seller-favorable warranty disclaimer clauses	d49cdde069	0
seller-favorable warranty disclaimer clauses	b634a95f24	0
seller-favorable warranty disclaimer clauses	4a579b9fc7	0
seller-favorable warranty disclaimer clauses	145385ab02	0
seller-favorable warranty disclaimer clauses	68187ac5cf	0
seller-favorable warranty disclaimer clauses	2bb77185ee	0
seller-favorable warranty disclaimer clauses	9fe67f4e2d	0
seller-favorable warranty disclaimer clauses	1442a17042	0
seller-favorable warranty disclaimer clauses	af6284a655	0
seller-favorable warranty disclaimer clauses	d4d1db6fd2	0
seller-favorable warranty disclaimer clauses	15afad2f1b	0
seller-favorable warranty disclaimer clauses	117166898f	0
seller-favorable warranty disclaimer clauses	0c2fc61e84	0
seller-favorable warranty disclaimer clauses	0d24d19635	0
seller-favorable warranty disclaimer clauses	b58b76584c	0
seller-favorable warranty disclaimer clauses	32e036b2de	0
seller-favorable warranty disclaimer clauses	e9a8c53113	0
seller-favorable warranty disclaimer clauses	79b57ecb7a	0
seller-favorable warranty disclaimer clauses	0c4085976a	0
seller-favorable warranty disclaimer clauses	a2dde741fc	0
seller-favorable warranty disclaimer clauses	413fa4b177	0
seller-favorable warranty disclaimer clauses	7b2980a8f4	0
seller-favorable warranty disclaimer clauses	513aea8b3c	0
seller-favorable warranty disclaimer clauses	b399a87d3a	0
seller-favorable warranty disclaimer clauses	41700487ce	0
seller-favorable warranty disclaimer clauses	48eeb28f51	0
seller-favorable warranty disclaimer clauses	ca2778c15c	0
seller-favorable warranty disclaimer clauses	0e614a977e	0
seller-favorable warranty disclaimer clauses	d32db3c7bd	0
seller-favorable warranty disclaimer clauses	a815951605	0
seller-favorable warranty disclaimer clauses	386c095c87	0
seller-favorable warranty disclaimer clauses	d8f501575b	0
seller-favorable warranty disclaimer clauses	2ecb51dd93	0
seller-favorable warranty disclaimer clauses	4a71d57466	0
seller-favorable warranty disclaimer clauses	50c158d419	0
seller-favorable warranty disclaimer clauses	20711a4616	0
seller-favorable warranty disclaimer clauses	3845fbd9da	0
seller-favorable warranty disclaimer clauses	b8771bc7e5	0
seller-favorable warranty disclaimer clauses	fd150fb38c	0
seller-favorable warranty disclaimer clauses	15a02d5a85	0
seller-favorable warranty disclaimer clauses	8d4765ea30	0
seller-favorable warranty disclaimer clauses	2a8bcdf174	0
seller-favorable warranty disclaimer clauses	28876b791a	0
seller-favorable warranty disclaimer clauses	160c1d3500	0
seller-favorable warranty disclaimer clauses	be94fc05a6	0
seller-favorable warranty disclaimer clauses	c736ff8432	0
seller-favorable warranty disclaimer clauses	b508fe8998	0
seller-favorable warranty disclaimer clauses	966d375dc6	0
seller-favorable warranty disclaimer clauses	550e354ff7	0
seller-favorable warranty disclaimer clauses	cbf7e93c77	0
seller-favorable warranty disclaimer clauses	4b58cbb67b	0
seller-favorable warranty disclaimer clauses	8d1007ca07	0
seller-favorable warranty disclaimer clauses	9341782285	0
seller-favorable warranty disclaimer clauses	e79fcf81ba	0
seller-favorable warranty disclaimer clauses	6565a646bc	0
seller-favorable warranty disclaimer clauses	1949445824	0
seller-favorable warranty disclaimer clauses	435642670c	0
seller-favorable warranty disclaimer clauses	70842641b8	0
seller-favorable warranty disclaimer clauses	0e90fe3df4	0
seller-favorable warranty disclaimer clauses	0ae8d41a81	0
seller-favorable warranty disclaimer clauses	ae0ef4b8ec	0
seller-favorable warranty disclaimer clauses	0a6c5c7086	0
seller-favorable warranty disclaimer clauses	ff82d6a79d	0
seller-favorable warranty disclaimer clauses	d268f0f819	0
seller-favorable warranty disclaimer clauses	e9a38f7fe3	0
seller-favorable warranty disclaimer clauses	fc9efa2b92	0
seller-favorable warranty disclaimer clauses	c20e812969	0
seller-favorable warranty disclaimer clauses	9a16121c82	0
seller-favorable warranty disclaimer clauses	0c9d81e19d	0
seller-favorable warranty disclaimer clauses	5c90d9a5b2	0
seller-favorable warranty disclaimer clauses	6eb3779caa	0
seller-favorable warranty disclaimer clauses	4a47618949	0
seller-favorable warranty disclaimer clauses	1cc3dfb677	0
seller-favorable warranty disclaimer clauses	95da63e36b	0
seller-favorable warranty disclaimer clauses	cd46866b08	0
seller-favorable warranty disclaimer clauses	9745cfa80b	0
seller-favorable warranty disclaimer clauses	555c8639d5	0
seller-favorable warranty disclaimer clauses	5578287bd2	0
seller-favorable warranty disclaimer clauses	0b5e28abad	0
seller-favorable warranty disclaimer clauses	8d4cff6597	0
seller-favorable warranty disclaimer clauses	737b202f17	0
seller-favorable warranty disclaimer clauses	69d4c9c630	0
seller-favorable warranty disclaimer clauses	70b507bafc	0
seller-favorable warranty disclaimer clauses	388e358881	0
seller-favorable warranty disclaimer clauses	9272f9ce5d	0
seller-favorable warranty disclaimer clauses	f70d78bb81	0
seller-favorable warranty disclaimer clauses	2d9671a4db	0
seller-favorable warranty disclaimer clauses	cf5f3fe034	0
seller-favorable warranty disclaimer clauses	a2b389ad3c	0
seller-favorable warranty disclaimer clauses	a2aaa1ecbf	0
seller-favorable warranty disclaimer clauses	60590ccf1b	0
seller-favorable warranty disclaimer clauses	f27f7d4ee9	0
seller-favorable warranty disclaimer clauses	d9e206dc20	0
seller-favorable warranty disclaimer clauses	403d616a51	0
seller-favorable warranty disclaimer clauses	1e0b9ee800	0
seller-favorable warranty disclaimer clauses	180df002ff	0
seller-favorable warranty disclaimer clauses	bfc3c8d3b4	0
seller-favorable warranty disclaimer clauses	5bc813a487	0
seller-favorable warranty disclaimer clauses	d3de1e73c4	0
seller-favorable warranty disclaimer clauses	fb71ec24fc	0
seller-favorable warranty disclaimer clauses	2b7c0a76e0	0
seller-favorable warranty disclaimer clauses	6f08489b78	0
seller-favorable warranty disclaimer clauses	9395f5ca02	0
seller-favorable warranty disclaimer clauses	8090107c01	0
seller-favorable warranty disclaimer clauses	9f37fbeded	0
seller-favorable warranty disclaimer clauses	d2dcfaaa7c	0
seller-favorable warranty disclaimer clauses	aafc5b5cfb	0
seller-favorable warranty disclaimer clauses	a348d0fd25	0
seller-favorable warranty disclaimer clauses	347b8bdc9d	0
seller-favorable warranty disclaimer clauses	df5a957810	0
seller-favorable warranty disclaimer clauses	b9ec6331bf	0
seller-favorable warranty disclaimer clauses	064fcaf0c7	0
seller-favorable warranty disclaimer clauses	6617ec11bc	0
seller-favorable warranty disclaimer clauses	adb92d0221	0
seller-favorable warranty disclaimer clauses	7feacf2d86	0
seller-favorable warranty disclaimer clauses	0f2ab09952	0
seller-favorable warranty disclaimer clauses	2710bc1c9e	0
seller-favorable warranty disclaimer clauses	0e6cde39da	0
seller-favorable warranty disclaimer clauses	c81e17c4e7	0
seller-favorable warranty disclaimer clauses	714c263393	0
seller-favorable warranty disclaimer clauses	88ae8f1ede	0
seller-favorable warranty disclaimer clauses	62d5904106	0
seller-favorable warranty disclaimer clauses	e48cb7f8da	0
seller-favorable warranty disclaimer clauses	30ce146e0e	0
seller-favorable warranty disclaimer clauses	600551b417	0
seller-favorable warranty disclaimer clauses	92b36dda43	0
seller-favorable warranty disclaimer clauses	6487e69608	0
seller-favorable warranty disclaimer clauses	56c10601bc	0
seller-favorable warranty disclaimer clauses	b4fe1784ec	0
seller-favorable warranty disclaimer clauses	3a49287df3	0
seller-favorable warranty disclaimer clauses	6f3067e8f4	0
seller-favorable warranty disclaimer clauses	5d5b56b7ea	0
seller-favorable warranty disclaimer clauses	15bc524821	0
seller-favorable warranty disclaimer clauses	a86a18e986	0
seller-favorable warranty disclaimer clauses	efa699df91	0
seller-favorable warranty disclaimer clauses	916a0f9360	0
seller-favorable warranty disclaimer clauses	c62a422ab0	0
seller-favorable warranty disclaimer clauses	fff526054b	0
seller-favorable warranty disclaimer clauses	8513e1dfdf	0
seller-favorable warranty disclaimer clauses	00fb1c6cd5	0
seller-favorable warranty disclaimer clauses	b5d9aa2bc9	0
seller-favorable warranty disclaimer clauses	35fdce112a	0
seller-favorable warranty disclaimer clauses	c47f7fd2a6	0
seller-favorable warranty disclaimer clauses	8f99bc017d	0
seller-favorable warranty disclaimer clauses	941873354c	0
seller-favorable warranty disclaimer clauses	457a16c916	0
seller-favorable warranty disclaimer clauses	4f50565c80	0
seller-favorable warranty disclaimer clauses	486647a181	0
seller-favorable warranty disclaimer clauses	e10a277978	0
seller-favorable warranty disclaimer clauses	e8f332dd60	0
seller-favorable warranty disclaimer clauses	def23ca97a	0
seller-favorable warranty disclaimer clauses	3718666d25	0
seller-favorable warranty disclaimer clauses	9867b589e1	0
seller-favorable warranty disclaimer clauses	180dacd460	0
seller-favorable warranty disclaimer clauses	ef32c5c6b6	0
seller-favorable warranty disclaimer clauses	722b8eda41	0
seller-favorable warranty disclaimer clauses	f57bdb09d4	0
seller-favorable warranty disclaimer clauses	d0d35a898e	0
seller-favorable warranty disclaimer clauses	d10c37b5e8	0
seller-favorable warranty disclaimer clauses	b0b7773294	0
seller-favorable warranty disclaimer clauses	22f5aa5249	0
seller-favorable warranty disclaimer clauses	61d8d21dc1	0
seller-favorable warranty disclaimer clauses	46763d09bb	0
seller-favorable warranty disclaimer clauses	81a629331d	0
seller-favorable warranty disclaimer clauses	4e7d965201	0
seller-favorable warranty disclaimer clauses	d3a85ae946	0
seller-favorable warranty disclaimer clauses	cf623347dd	0
seller-favorable warranty disclaimer clauses	151a1365a5	0
seller-favorable warranty disclaimer clauses	704e883c95	0
seller-favorable warranty disclaimer clauses	cd07cade66	0
seller-favorable warranty disclaimer clauses	a348519c37	0
seller-favorable warranty disclaimer clauses	bd233e2ef7	0
seller-favorable warranty disclaimer clauses	f3e0290328	0
seller-favorable warranty disclaimer clauses	742e50c74f	0
seller-favorable warranty disclaimer clauses	3bcf574850	0
seller-favorable warranty disclaimer clauses	887b1b8220	0
seller-favorable warranty disclaimer clauses	68db960c7d	0
seller-favorable warranty disclaimer clauses	04a5369502	0
seller-favorable warranty disclaimer clauses	a60431e489	0
seller-favorable warranty disclaimer clauses	786d5f6160	0
seller-favorable warranty disclaimer clauses	397ef302ae	0
seller-favorable warranty disclaimer clauses	a39b06fde2	0
seller-favorable warranty disclaimer clauses	107875f671	0
seller-favorable warranty disclaimer clauses	6da3d60e45	0
seller-favorable warranty disclaimer clauses	111c203d26	0
seller-favorable warranty disclaimer clauses	9872b55374	0
seller-favorable warranty disclaimer clauses	666524a0b1	0
seller-favorable warranty disclaimer clauses	f0c4f84366	0
seller-favorable warranty disclaimer clauses	aee95155a9	0
seller-favorable warranty disclaimer clauses	69e8174bd7	0
seller-favorable warranty disclaimer clauses	46e8a92601	0
seller-favorable warranty disclaimer clauses	03f3db25ff	0
seller-favorable warranty disclaimer clauses	0fc64e5536	0
seller-favorable warranty disclaimer clauses	9281f5c9f6	0
seller-favorable warranty disclaimer clauses	ad1afd2eb7	0
seller-favorable warranty disclaimer clauses	f8d15f5740	0
seller-favorable warranty disclaimer clauses	a5a68dbd19	0
seller-favorable warranty disclaimer clauses	55bdaba843	0
seller-favorable warranty disclaimer clauses	c69df1048b	0
seller-favorable warranty disclaimer clauses	9f25528400	0
seller-favorable warranty disclaimer clauses	6d6a5f06a3	0
seller-favorable warranty disclaimer clauses	5e7d660d1f	0
seller-favorable warranty disclaimer clauses	92eac8b0cb	0
seller-favorable warranty disclaimer clauses	a68dbd5c08	0
seller-favorable warranty disclaimer clauses	5bf3b4ee4e	0
seller-favorable warranty disclaimer clauses	7d794bcb01	0
seller-favorable warranty disclaimer clauses	d97bc971c4	0
seller-favorable warranty disclaimer clauses	dfd6728aed	0
seller-favorable warranty disclaimer clauses	126bb06b0f	0
seller-favorable warranty disclaimer clauses	faf54fcbb3	0
seller-favorable warranty disclaimer clauses	1474c047ef	0
seller-favorable warranty disclaimer clauses	ff12489400	0
seller-favorable warranty disclaimer clauses	e8e8dc9a2f	0
seller-favorable warranty disclaimer clauses	b661087edb	0
seller-favorable warranty disclaimer clauses	d3d5bae497	0
seller-favorable warranty disclaimer clauses	46fa67c9e0	0
seller-favorable warranty disclaimer clauses	5aac5637ce	0
seller-favorable warranty disclaimer clauses	2f76a02aa3	0
seller-favorable warranty disclaimer clauses	5eab4d354e	0
seller-favorable warranty disclaimer clauses	12ad5ec8ff	0
seller-favorable warranty disclaimer clauses	5bec008d54	0
seller-favorable warranty disclaimer clauses	fa27e2d994	0
seller-favorable warranty disclaimer clauses	ada8e4ca9d	0
seller-favorable warranty disclaimer clauses	93da9b2e85	0
seller-favorable warranty disclaimer clauses	dbd7ea8fe9	0
seller-favorable warranty disclaimer clauses	0c3ffb1aff	0
seller-favorable warranty disclaimer clauses	8aa6970f9f	0
seller-favorable warranty disclaimer clauses	c7680d0d46	0
seller-favorable warranty disclaimer clauses	51f38a99a1	0
seller-favorable warranty disclaimer clauses	d870c28b31	0
seller-favorable warranty disclaimer clauses	d14c22b4db	0
seller-favorable warranty disclaimer clauses	810ec06c74	0
seller-favorable warranty disclaimer clauses	06d2a231d4	0
seller-favorable warranty disclaimer clauses	9760b1dfc2	0
seller-favorable warranty disclaimer clauses	a9e281b397	0
seller-favorable warranty disclaimer clauses	9f01a51950	0
seller-favorable warranty disclaimer clauses	97edcc0f6e	0
seller-favorable warranty disclaimer clauses	015f26ef18	0
seller-favorable warranty disclaimer clauses	b0e993c1e4	0
seller-favorable warranty disclaimer clauses	6b0abf4197	0
seller-favorable warranty disclaimer clauses	566d489330	0
seller-favorable warranty disclaimer clauses	4c3dd3e106	0
seller-favorable warranty disclaimer clauses	f509e19ee6	0
seller-favorable warranty disclaimer clauses	7be53f0312	0
seller-favorable warranty disclaimer clauses	af05a6925f	0
seller-favorable warranty disclaimer clauses	c2fe80762f	0
seller-favorable warranty disclaimer clauses	9c5df80c29	0
seller-favorable warranty disclaimer clauses	26977fd945	0
seller-favorable warranty disclaimer clauses	6dd0311dd2	0
seller-favorable warranty disclaimer clauses	85fcad45a0	0
seller-favorable warranty disclaimer clauses	9a8c1192fc	0
seller-favorable warranty disclaimer clauses	af8db9ca89	0
seller-favorable warranty disclaimer clauses	302f792477	0
seller-favorable warranty disclaimer clauses	8f7b370983	0
seller-favorable warranty disclaimer clauses	fb6d9f3b5d	0
seller-favorable warranty disclaimer clauses	22c4768c06	0
seller-favorable warranty disclaimer clauses	3f55739c0c	0
seller-favorable warranty disclaimer clauses	2c70bebf8a	0
seller-favorable warranty disclaimer clauses	d64322dea8	0
seller-favorable warranty disclaimer clauses	dadf3a9a12	0
seller-favorable warranty disclaimer clauses	91434f2556	0
seller-favorable warranty disclaimer clauses	7c0707ed0b	0
seller-favorable warranty disclaimer clauses	be76fcb0e7	0
seller-favorable warranty disclaimer clauses	f48e2a3bf6	0
seller-favorable warranty disclaimer clauses	b23f5fb393	0
seller-favorable warranty disclaimer clauses	b0ae5e4072	0
seller-favorable warranty disclaimer clauses	511966d84e	0
seller-favorable warranty disclaimer clauses	fd641d60f1	0
seller-favorable warranty disclaimer clauses	b88e72637a	0
seller-favorable warranty disclaimer clauses	eab9be8f7a	0
seller-favorable warranty disclaimer clauses	01fc70dfdc	0
seller-favorable warranty disclaimer clauses	e328cde30c	0
seller-favorable warranty disclaimer clauses	5171e32759	0
seller-favorable warranty disclaimer clauses	03e2e30be3	0
seller-favorable warranty disclaimer clauses	175c8bc122	0
seller-favorable warranty disclaimer clauses	e0cc88a59b	0
seller-favorable warranty disclaimer clauses	aaf607e2b4	0
seller-favorable warranty disclaimer clauses	a1d9843472	0
seller-favorable warranty disclaimer clauses	d9c803961d	0
seller-favorable warranty disclaimer clauses	1af7be587d	0
seller-favorable warranty disclaimer clauses	25279407b2	0
seller-favorable warranty disclaimer clauses	d87fefc867	0
seller-favorable warranty disclaimer clauses	7ab21a902d	0
seller-favorable warranty disclaimer clauses	d40aad8277	0
seller-favorable warranty disclaimer clauses	7ebf4ea136	0
seller-favorable warranty disclaimer clauses	6d7f7e9285	0
seller-favorable warranty disclaimer clauses	1b715c7fbe	0
seller-favorable warranty disclaimer clauses	8a44bb9a82	0
seller-favorable warranty disclaimer clauses	5f97481a0f	0
seller-favorable warranty disclaimer clauses	cb09dac119	0
seller-favorable warranty disclaimer clauses	36da9d4c08	0
seller-favorable warranty disclaimer clauses	8ac2ee71f5	0
seller-favorable warranty disclaimer clauses	7541e46f27	0
seller-favorable warranty disclaimer clauses	41ab1a244e	0
seller-favorable warranty disclaimer clauses	09c915c6ce	0
seller-favorable warranty disclaimer clauses	5c73840426	0
seller-favorable warranty disclaimer clauses	94bc1a7d24	0
seller-favorable warranty disclaimer clauses	e49f16084c	0
seller-favorable warranty disclaimer clauses	6f6db73d95	0
seller-favorable warranty disclaimer clauses	6c03a4a6cd	0
seller-favorable warranty disclaimer clauses	63463d5977	0
seller-favorable warranty disclaimer clauses	e194da87e2	0
seller-favorable warranty disclaimer clauses	582797e563	0
seller-favorable warranty disclaimer clauses	9771e7f93f	0
seller-favorable warranty disclaimer clauses	f08d7d0961	0
seller-favorable warranty disclaimer clauses	adc1b1a96e	0
seller-favorable warranty disclaimer clauses	45362320a3	0
seller-favorable warranty disclaimer clauses	2f0f153754	0
seller-favorable warranty disclaimer clauses	88643c2f21	0
seller-favorable warranty disclaimer clauses	c9e26ecaba	0
seller-favorable warranty disclaimer clauses	b4edcc78fb	0
seller-favorable warranty disclaimer clauses	1a459a6f9e	0
seller-favorable warranty disclaimer clauses	a0c2c83788	0
seller-favorable warranty disclaimer clauses	3e1f021b55	0
seller-favorable warranty disclaimer clauses	f43e769b55	0
seller-favorable warranty disclaimer clauses	3da0839e21	0
seller-favorable warranty disclaimer clauses	244b4f3062	0
seller-favorable warranty disclaimer clauses	f59360b9f4	0
seller-favorable warranty disclaimer clauses	d95d09038f	0
seller-favorable warranty disclaimer clauses	c542ad7302	0
seller-favorable warranty disclaimer clauses	3d9feae718	0
seller-favorable warranty disclaimer clauses	c033a58db1	0
seller-favorable warranty disclaimer clauses	4126c0283b	0
seller-favorable warranty disclaimer clauses	61abd5d644	0
seller-favorable warranty disclaimer clauses	7d9c151a94	0
seller-favorable warranty disclaimer clauses	263ab2a980	0
seller-favorable warranty disclaimer clauses	24a7e14d4d	0
seller-favorable warranty disclaimer clauses	d177ec4b16	0
seller-favorable warranty disclaimer clauses	957ab9f833	0
seller-favorable warranty disclaimer clauses	7414b4468d	0
seller-favorable warranty disclaimer clauses	3c72490978	0
seller-favorable warranty disclaimer clauses	52d2b7cfbb	0
seller-favorable warranty disclaimer clauses	e39ffb4929	0
seller-favorable warranty disclaimer clauses	21d78f11cb	0
seller-favorable warranty disclaimer clauses	b6fbf4c07f	0
seller-favorable warranty disclaimer clauses	e5153dc575	0
seller-favorable warranty disclaimer clauses	8c3e164b55	0
seller-favorable warranty disclaimer clauses	edb084c978	0
seller-favorable warranty disclaimer clauses	4f68f0810e	0
seller-favorable warranty disclaimer clauses	031760adf6	0
seller-favorable warranty disclaimer clauses	10787ea263	0
seller-favorable warranty disclaimer clauses	2208912a20	0
seller-favorable warranty disclaimer clauses	127d545a38	0
seller-favorable warranty disclaimer clauses	87d01133e0	0
seller-favorable warranty disclaimer clauses	b61fc2976c	0
seller-favorable warranty disclaimer clauses	634777b256	0
seller-favorable warranty disclaimer clauses	fd1401e5c3	0
seller-favorable warranty disclaimer clauses	8351287070	0
seller-favorable warranty disclaimer clauses	3127601104	0
seller-favorable warranty disclaimer clauses	ab6bc17bb4	0
seller-favorable warranty disclaimer clauses	815e5aa7e5	0
seller-favorable warranty disclaimer clauses	def63547e9	0
seller-favorable warranty disclaimer clauses	5d746f4e34	0
seller-favorable warranty disclaimer clauses	8c19c840ca	0
seller-favorable warranty disclaimer clauses	6c828e17f0	0
seller-favorable warranty disclaimer clauses	54ceb65a48	0
seller-favorable warranty disclaimer clauses	9ddedea378	0
seller-favorable warranty disclaimer clauses	cc1aa56ca3	0
seller-favorable warranty disclaimer clauses	ccac739726	0
seller-favorable warranty disclaimer clauses	2e4221f939	0
seller-favorable warranty disclaimer clauses	ad86c9a9b4	0
seller-favorable warranty disclaimer clauses	75384c2f5e	0
seller-favorable warranty disclaimer clauses	472d38a487	0
seller-favorable warranty disclaimer clauses	368e42c90b	0
seller-favorable warranty disclaimer clauses	46c9aff529	0
seller-favorable warranty disclaimer clauses	d57c9d0a60	0
seller-favorable warranty disclaimer clauses	2b18496369	0
seller-favorable warranty disclaimer clauses	590a85987a	0
seller-favorable warranty disclaimer clauses	db46a1830c	0
seller-favorable warranty disclaimer clauses	a00326e56a	0
seller-favorable warranty disclaimer clauses	cd26885965	0
seller-favorable warranty disclaimer clauses	99e3aa98ca	0
seller-favorable warranty disclaimer clauses	a01d0d7074	0
seller-favorable warranty disclaimer clauses	ab18761d13	0
seller-favorable warranty disclaimer clauses	c4fabecd69	0
seller-favorable warranty disclaimer clauses	53c3ebd4ed	0
seller-favorable warranty disclaimer clauses	fb60c32e7d	0
seller-favorable warranty disclaimer clauses	a7e6bcc21e	0
seller-favorable warranty disclaimer clauses	2c94ca2700	0
seller-favorable warranty disclaimer clauses	8c759ad419	0
seller-favorable warranty disclaimer clauses	c9f87281c9	0
seller-favorable warranty disclaimer clauses	1d1e51cc47	0
seller-favorable warranty disclaimer clauses	bdf1ac8b48	0
seller-favorable warranty disclaimer clauses	ff1994919e	0
seller-favorable warranty disclaimer clauses	eba1fe8e43	0
seller-favorable warranty disclaimer clauses	59a24e8922	0
seller-favorable warranty disclaimer clauses	ae1ddd57be	0
seller-favorable warranty disclaimer clauses	6b0f6be4e4	0
seller-favorable warranty disclaimer clauses	32008f6497	0
seller-favorable warranty disclaimer clauses	87e2c8933b	0
seller-favorable warranty disclaimer clauses	1dbecdfa97	0
seller-favorable warranty disclaimer clauses	cfc1503096	0
seller-favorable warranty disclaimer clauses	f1ccd6f051	0
seller-favorable warranty disclaimer clauses	6c85c38d39	0
seller-favorable warranty disclaimer clauses	a9fbf3b1ea	0
seller-favorable warranty disclaimer clauses	c9463412b9	0
seller-favorable warranty disclaimer clauses	dd9f78b720	0
seller-favorable warranty disclaimer clauses	92d5204243	0
seller-favorable warranty disclaimer clauses	abbd16384f	0
seller-favorable warranty disclaimer clauses	7f8075852b	0
seller-favorable warranty disclaimer clauses	0a23709145	0
seller-favorable warranty disclaimer clauses	1b9d99fc82	0
seller-favorable warranty disclaimer clauses	3134e2a67c	0
seller-favorable warranty disclaimer clauses	ec4fe9ab25	0
seller-favorable warranty disclaimer clauses	4dd2bcdf92	0
seller-favorable warranty disclaimer clauses	1618943a84	0
seller-favorable warranty disclaimer clauses	df67e0de83	0
seller-favorable warranty disclaimer clauses	35ac3052f8	0
seller-favorable warranty disclaimer clauses	7ec37b3dc6	0
seller-favorable warranty disclaimer clauses	8ded91697a	0
seller-favorable warranty disclaimer clauses	66edcf9d6c	0
seller-favorable warranty disclaimer clauses	1f5d556005	0
seller-favorable warranty disclaimer clauses	5bc2fa7ed6	0
seller-favorable warranty disclaimer clauses	ede4875151	0
seller-favorable warranty disclaimer clauses	abc81fc11a	0
seller-favorable warranty disclaimer clauses	d37ee7afbf	0
seller-favorable warranty disclaimer clauses	d63dfef302	0
seller-favorable warranty disclaimer clauses	b01909a831	0
seller-favorable warranty disclaimer clauses	de0666aef2	0
seller-favorable warranty disclaimer clauses	50b7db370e	0
seller-favorable warranty disclaimer clauses	704bb9c15e	0
seller-favorable warranty disclaimer clauses	ddb7e0cf5c	0
seller-favorable warranty disclaimer clauses	ec53896128	0
seller-favorable warranty disclaimer clauses	00d47e8237	0
seller-favorable warranty disclaimer clauses	5bde2fab6a	0
seller-favorable warranty disclaimer clauses	90adea79db	0
seller-favorable warranty disclaimer clauses	fc26d78a80	0
seller-favorable warranty disclaimer clauses	8d91e706f2	0
seller-favorable warranty disclaimer clauses	275fe4f772	0
seller-favorable warranty disclaimer clauses	4f030812fe	0
seller-favorable warranty disclaimer clauses	8820ab5bdf	0
seller-favorable warranty disclaimer clauses	57766b98ac	0
seller-favorable warranty disclaimer clauses	3663393827	0
seller-favorable warranty disclaimer clauses	01bdd1b9ac	0
seller-favorable warranty disclaimer clauses	8ccd9d144e	0
seller-favorable warranty disclaimer clauses	a008352de5	0
seller-favorable warranty disclaimer clauses	27677f1b8a	0
seller-favorable warranty disclaimer clauses	25d0901ad3	0
seller-favorable warranty disclaimer clauses	4fe85e60d9	0
seller-favorable warranty disclaimer clauses	b929ad2b27	0
seller-favorable warranty disclaimer clauses	5bf10266e2	0
seller-favorable warranty disclaimer clauses	65cee99b5b	0
seller-favorable warranty disclaimer clauses	0b57cad5d5	0
seller-favorable warranty disclaimer clauses	c7a668acda	0
seller-favorable warranty disclaimer clauses	2be9a654dd	0
seller-favorable warranty disclaimer clauses	583e008d4d	0
seller-favorable warranty disclaimer clauses	2fcae09912	0
seller-favorable warranty disclaimer clauses	048430a188	0
seller-favorable warranty disclaimer clauses	c55cd7caf2	0
seller-favorable warranty disclaimer clauses	3e3c7ef34c	0
seller-favorable warranty disclaimer clauses	572e6e1062	0
seller-favorable warranty disclaimer clauses	73c97e910c	0
seller-favorable warranty disclaimer clauses	6e2bb400b7	0
seller-favorable warranty disclaimer clauses	79d461d9d3	0
seller-favorable warranty disclaimer clauses	f811157188	0
seller-favorable warranty disclaimer clauses	d8a7644cf9	0
seller-favorable warranty disclaimer clauses	33cfa3f69a	0
seller-favorable warranty disclaimer clauses	5efc4e4d02	0
seller-favorable warranty disclaimer clauses	3055794d82	0
seller-favorable warranty disclaimer clauses	70ef3189ed	0
seller-favorable warranty disclaimer clauses	741e5820e1	0
seller-favorable warranty disclaimer clauses	021fd49223	0
seller-favorable warranty disclaimer clauses	3f50a116ec	0
seller-favorable warranty disclaimer clauses	2bf4084d54	0
seller-favorable warranty disclaimer clauses	c2148052b2	0
seller-favorable warranty disclaimer clauses	8dbf22e4e9	0
seller-favorable warranty disclaimer clauses	73f2b0b0d7	0
seller-favorable warranty disclaimer clauses	50aeae83f6	0
seller-favorable warranty disclaimer clauses	0b5028a22b	0
seller-favorable warranty disclaimer clauses	73202bd2ba	0
seller-favorable warranty disclaimer clauses	1a7ae74ebb	0
seller-favorable warranty disclaimer clauses	e0f2da69a9	0
